"","SpeciesAuthor","SpeciesAccepted","Authority","TaxonomicStatus","TPLVersion","InfraspecificAccepted","SpeciesEpithetAccepted","GenusAccepted","Genus","Family","Order","Class","DicotMonoc","AngioGymno","Phylum","Kingdom","GrowthType","Authors","Journal","YearPublication","DOI.ISBN","AdditionalSource","StudyDuration","StudyStart","StudyEnd","AnnualPeriodicity","NumberPopulations","CriteriaSize","CriteriaOntogeny","CriteriaAge","Population","LatDeg","LatMin","LatSec","LatNS","LonDeg","LonMin","LonSec","LonWE","Altitude","Country","Continent","Ecoregion","StudiedSex","MatrixComposite","MatrixTreatment","MatrixCaptivity","MatrixStartYear","MatrixStartSeason","MatrixStartMonth","MatrixEndYear","MatrixEndSeason","MatrixEndMonth","MatrixSplit","Observation","MatrixDimension","SurvivalIssue"
"5282","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Barabon",11,45,0,"N",2,45,0,"E",228,"BEN","Africa","TMB","A","Individual","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5283","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Barabon",11,45,0,"N",2,45,0,"E",228,"BEN","Africa","TMB","A","Individual","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1.0001
"5284","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba; Dogue; Nigoussourou; Soassararou; Sakarou; Okpara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9725125
"5285","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba",10,15,0,"N",1,52,0,"E",400,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5286","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba",10,15,0,"N",1,52,0,"E",400,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5287","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba",10,15,0,"N",1,52,0,"E",400,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5288","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Dogue",9,5,0,"N",1,56,0,"E",313,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5289","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Dogue",9,5,0,"N",1,56,0,"E",313,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5290","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Dogue",9,5,0,"N",1,56,0,"E",313,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5291","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Nigoussourou",10,17,0,"N",2,10,0,"E",345,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5292","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Nigoussourou",10,17,0,"N",2,10,0,"E",345,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5293","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Nigoussourou",10,17,0,"N",2,10,0,"E",345,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5294","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Soassararou",10,12,0,"N",2,1,0,"E",391,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9678
"5295","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Soassararou",10,12,0,"N",2,1,0,"E",391,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9678
"5296","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Soassararou",10,12,0,"N",2,1,0,"E",391,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9677
"5297","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sakarou",9,52,0,"N",2,46,0,"E",400,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9678
"5298","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sakarou",9,52,0,"N",2,46,0,"E",400,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5299","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sakarou",9,52,0,"N",2,46,0,"E",400,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1.0001
"5300","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Okpara",9,16,0,"N",2,43,0,"E",334,"BEN","Africa","TMB","A","Mean","High harvest","W",2004,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.99005
"5301","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Okpara",9,16,0,"N",2,43,0,"E",334,"BEN","Africa","TMB","A","Individual","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,0.9999
"5302","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Okpara",9,16,0,"N",2,43,0,"E",334,"BEN","Africa","TMB","A","Individual","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided","Unmanipulated = Low Harvest; Treatment = High Harvest",5,1
"5303","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba; Dogue; Nigoussourou; Soassararou; Sakarou; Okpara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","High harvest","W",2004,NA,NA,2005,NA,NA,"Divided",NA,5,0.9671
"5304","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Gbeba; Dogue; Nigoussourou; Soassararou; Sakarou; Okpara",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","High harvest","W",2005,NA,NA,2006,NA,NA,"Divided",NA,5,0.9887
"5305","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Boukoussera; Fetekou; Sinisson; Penelan; Nipuni; Barabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated","W",2004,NA,NA,2005,NA,NA,"Divided",NA,5,0.9646
"5306","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Boukoussera; Fetekou; Sinisson; Penelan; Nipuni; Barabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated","W",2005,NA,NA,2006,NA,NA,"Divided",NA,5,0.9855
"5307","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sudanian: Barabon; Nipuni; Fetekou; Gbeba; Nigoussourou; Soassararou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated + High Harvest","W",2004,NA,NA,2005,NA,NA,"Divided",NA,5,0.9652
"5308","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sudanian: Barabon; Nipuni; Fetekou; Gbeba; Nigoussourou; Soassararou",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated + High Harvest","W",2005,NA,NA,2006,NA,NA,"Divided",NA,5,1
"5309","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sudano - Guinean: Dogue; Okpara; Sakarou; Boukoussera; Sinisson; Penelan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated + High Harvest","W",2004,NA,NA,2005,NA,NA,"Divided",NA,5,0.9518
"5310","Khaya_senegalensis","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue; Ticktin","Cons Biol",2010,"10.1111/j.1523-1739.2009.01345.x","Gaoue PhD thesis  2008.pdf",3,2004,2006,"1",2,"Based on size","Meliaceae","No","Sudano - Guinean: Dogue; Okpara; Sakarou; Boukoussera; Sinisson; Penelan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BEN","Africa","TMB","A","Pooled","Unmanipulated + High Harvest","W",2005,NA,NA,2006,NA,NA,"Divided",NA,5,0.9819
"5311","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Moist Environment; Sudano-Guinean Region",6,10,0,"N",1,0,0,"E",28,"BEN","Africa","TMB; TGV",NA,"Mean","Unmanipulated + High Harvest","W",2004,NA,NA,2007,NA,NA,"Divided","Low harvesting intensity",5,0.955
"5312","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Moist Environment; Sudano-Guinean Region",6,10,0,"N",1,0,0,"E",28,"BEN","Africa","TMB; TGV",NA,"Mean","Medium harvesting intensity","W",2004,NA,NA,2007,NA,NA,"Divided",NA,5,0.952
"5313","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Moist Environment; Sudano-Guinean Region",6,10,0,"N",1,0,0,"E",28,"BEN","Africa","TMB; TGV",NA,"Mean","High harvesting intensity","W",2004,NA,NA,2007,NA,NA,"Divided",NA,5,0.998
"5314","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Dry Environment; Subdanian Region",12,50,0,"N",3,40,0,"E",211,"NER","Africa","TMB; TGV",NA,"Mean","Unmanipulated + High Harvest","W",2004,NA,NA,2007,NA,NA,"Divided","Low harvesting intensity",5,0.9997
"5315","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Dry Environment; Subdanian Region",12,50,0,"N",3,40,0,"E",211,"NER","Africa","TMB; TGV",NA,"Mean","Medium harvesting intensity","W",2004,NA,NA,2007,NA,NA,"Divided",NA,5,0.955
"5316","Khaya_senegalensis_2","Khaya senegalensis","(Desv.) A.Juss.","Accepted",1.1,NA,"senegalensis","Khaya","Khaya","Meliaceae","Sapindales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Gaoue;  Horvitz; Ticktin; Steiner; Tuljapurkar","J Ecol",2013,"10.1111/1365-2745.12140","Gaoue Cons Biol 2010.pdf; Gaoue J Ecol 2013 AppendixS1-S5.pdf; Gaoue J Ecol 2013 DataS1.xls",4,2004,2007,"0.33",2,"Yes","Meliaceae","No","Dry Environment; Subdanian Region",12,50,0,"N",3,40,0,"E",211,"NER","Africa","TMB; TGV",NA,"Mean","High harvesting intensity","W",2004,NA,NA,2007,NA,NA,"Divided",NA,5,0.987
"5317","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Mean","Livestock exclusion","W",2001,NA,NA,2004,NA,NA,"Divided","Protected from grazing by cows",5,0.999666667
"5318","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Individual","Livestock exclusion","W",2001,NA,NA,2002,NA,NA,"Divided","Protected from grazing by cows",5,0.999
"5319","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Individual","Livestock exclusion","W",2002,NA,NA,2003,NA,NA,"Divided","Protected from grazing by cows",5,1
"5320","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Individual","Livestock exclusion","W",2003,NA,NA,2004,NA,NA,"Divided","Protected from grazing by cows",5,1
"5321","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Mean","Unmanaged","W",2001,NA,NA,2004,NA,NA,"Divided","Normal grazing by cows of farmers (8 cows on 4 ha)",5,0.955
"5322","Magnolia_dealbata","Magnolia macrophylla dealbata","var.","Synonym",1.1,NA,"dealbata","Magnolia","Magnolia","Magnoliaceae","Magnoliales","Magnoliopsida","Eudicot","Angiosperm","Magnoliophyta","Plantae","Tree","Sanchez-Velasquez; Pineda-Lopez","Popul Ecol",2010,"10.1007/s10144-009-0161-5",NA,4,2001,2004,"1",1,"Based on size","Magnoliaceae","No","Coyopolan",19,20,0,"N",97,4,0,"W",1535,"MEX","N America","TMB","A","Individual","Unmanaged","W",2001,NA,NA,2002,NA,NA,"Divided","Normal grazing by cows of farmers (8 cows on 4 ha)",5,1
